gaze_image,posx,posy,validity,target_image,thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instructions.stopped,trial.started,neut.started,trial.stopped,resp.started,G.started,targ.started,mouse.started,G.stopped,resp.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,neut.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,65,1,8,[np.float64(0.275)],[np.float64(0.03148148148148148)],[1],[0],[0],[0.6159910999995191],['targ'],8,1,65,6,157.5924398000061,,,,157.5794326000032,157.5924398000061,157.97578310000245,157.98481759999413,157.99225999999908,158.99196789998678,1.0129377999983262,159.00819610001054,159.61051369999768,[np.float64(0.275)],[np.float64(0.03148148148148148)],[1],[0],[0],[0.6159910999995191],['targ'],157.99225999999908,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,-0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,66,2,8,[np.float64(-0.33611111111111114)],[np.float64(0.046296296296296294)],[1],[0],[0],[0.2815386999864131],['targ'],8,2,66,1,159.6239399999904,,,,159.61103619998903,159.6239399999904,160.00758139998652,160.02303660000325,160.0285763000138,161.02337969999644,1.012881800008472,161.03975180000998,161.3091115000134,[np.float64(-0.33611111111111114)],[np.float64(0.046296296296296294)],[1],[0],[0],[0.2815386999864131],['targ'],160.0285763000138,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,-0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,67,3,8,[np.float64(-0.3212962962962963)],[np.float64(-0.019444444444444445)],[1],[0],[0],[0.8818013000127394],['targ'],8,3,67,3,161.32248770000297,,,,161.30975369998487,161.32248770000297,161.7062014999974,161.72125530001358,161.72616409999318,162.7218150999979,1.012583200004883,162.7380228000111,163.60642799999914,[np.float64(-0.3212962962962963)],[np.float64(-0.019444444444444445)],[1],[0],[0],[0.8818013000127394],['targ'],161.72616409999318,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,68,4,8,[np.float64(0.44907407407407407)],[np.float64(0.04259259259259259)],[1],[0],[0],[0.29825110000092536],['targ'],8,4,68,2,163.62041309999768,,,,163.6069264000107,163.62041309999768,164.00459799999953,164.01828560000286,164.02374919998692,165.02016750001349,1.0138473000261001,165.036382899998,165.3226549999963,[np.float64(0.44907407407407407)],[np.float64(0.04259259259259259)],[1],[0],[0],[0.29825110000092536],['targ'],164.02374919998692,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,69,5,8,[np.float64(0.3648148148148148)],[np.float64(0.012962962962962963)],[1],[0],[0],[0.831934200017713],['targ'],8,5,69,0,165.335874899989,,,,165.32338029998937,165.335874899989,165.71891049999977,165.7293226000038,165.73571169999195,166.73539479999454,1.0126807000197005,166.75169989999267,167.570214700012,[np.float64(0.3648148148148148)],[np.float64(0.012962962962962963)],[1],[0],[0],[0.831934200017713],['targ'],165.73571169999195,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,70,6,8,[np.float64(0.6611111111111111)],[np.float64(-0.12777777777777777)],[1],[0],[0],[0.9637704000051599],['targ'],8,6,70,4,167.58413279999513,,,,167.57048749999376,167.58413279999513,167.96773169998778,167.9835796999978,167.9888512000034,168.98379329999443,1.0135779999836814,168.99959160000435,169.95023029998993,[np.float64(0.6611111111111111)],[np.float64(-0.12777777777777777)],[1],[0],[0],[0.9637704000051599],['targ'],167.9888512000034,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,-0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,71,7,8,[np.float64(-0.37222222222222223)],[np.float64(-0.0787037037037037)],[1],[0],[0],[0.7132733000034932],['targ'],8,7,71,7,169.96518969998579,,,,169.95049909999943,169.96518969998579,170.34885939999367,170.3601350999961,170.3665156000061,171.36557920000632,1.0154972999880556,171.38223869999638,172.08420499999193,[np.float64(-0.37222222222222223)],[np.float64(-0.0787037037037037)],[1],[0],[0],[0.7132733000034932],['targ'],170.3665156000061,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,72,0,9,[np.float64(0.44074074074074077)],[np.float64(0.028703703703703703)],[1],[0],[0],[0.34716810000827536],['targ'],9,0,72,6,172.09709450000082,,,,172.0847087999864,172.09709450000082,172.48080670001218,172.50002109998604,172.50564690001193,173.4966323999979,1.0124075000057928,173.5124739999883,173.8478834000125,[np.float64(0.44074074074074077)],[np.float64(0.028703703703703703)],[1],[0],[0],[0.34716810000827536],['targ'],172.50564690001193,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,-0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,73,1,9,[np.float64(-0.32592592592592595)],[np.float64(-0.026851851851851852)],[1],[0],[0],[0.7296976000070572],['targ'],9,1,73,7,173.86193139999523,,,,173.84824260001187,173.86193139999523,174.24576250000973,174.25962379999692,174.26917650000541,175.26196880001226,1.0141968000098132,175.27826570000616,175.99616089998744,[np.float64(-0.32592592592592595)],[np.float64(-0.026851851851851852)],[1],[0],[0],[0.7296976000070572],['targ'],174.26917650000541,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,-0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,74,2,9,[np.float64(-0.40370370370370373)],[np.float64(-0.05462962962962963)],[1],[0],[0],[0.7133661999832839],['targ'],9,2,74,1,176.01067369998782,,,,175.99652909999713,176.01067369998782,176.39406640001107,176.40734899998643,176.41317260000505,177.4099736000062,1.0138407000049483,177.42619759999798,178.12769120000303,[np.float64(-0.40370370370370373)],[np.float64(-0.05462962962962963)],[1],[0],[0],[0.7133661999832839],['targ'],176.41317260000505,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,75,3,9,[np.float64(0.34444444444444444)],[np.float64(0.017592592592592594)],[1],[0],[0],[0.5304612000181805],['targ'],9,3,75,4,178.14227429998573,,,,178.1280958999996,178.14227429998573,178.52574929999537,178.5412779999897,178.54643139999826,179.5413680000056,1.013698700000532,179.55765090000932,180.07669560000068,[np.float64(0.34444444444444444)],[np.float64(0.017592592592592594)],[1],[0],[0],[0.5304612000181805],['targ'],178.54643139999826,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,-0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,76,4,9,[np.float64(-0.28888888888888886)],[np.float64(-0.012962962962962963)],[1],[0],[0],[0.414119799999753],['targ'],9,4,76,5,180.09051680000266,,,,180.0772794999939,180.09051680000266,180.47400829999242,180.48857590000262,180.4939980999916,181.49014989999705,1.0134851000038907,181.50648770001135,181.9090359999973,[np.float64(-0.28888888888888886)],[np.float64(-0.012962962962962963)],[1],[0],[0],[0.414119799999753],['targ'],180.4939980999916,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,77,5,9,[np.float64(0.48518518518518516)],[np.float64(-0.03796296296296296)],[1],[0],[0],[0.5841824000235647],['targ'],9,5,77,2,181.92239590000827,,,,181.90975869999966,181.92239590000827,182.30588609998813,182.31984999999986,182.32577259998652,183.32166129999678,1.0124421999789774,183.33809249999467,183.90887980000116,[np.float64(0.48518518518518516)],[np.float64(-0.03796296296296296)],[1],[0],[0],[0.5841824000235647],['targ'],182.32577259998652,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,-0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,78,6,9,[np.float64(-0.36666666666666664)],[np.float64(-0.03518518518518519)],[1],[0],[0],[0.7144252999860328],['targ'],9,6,78,3,183.92078119999496,,,,183.9093717999931,183.92078119999496,184.30471450000186,184.31977830000687,184.3249780999904,185.32064049999462,1.0117966000107117,185.3362974000047,186.0396608999872,[np.float64(-0.36666666666666664)],[np.float64(-0.03518518518518519)],[1],[0],[0],[0.7144252999860328],['targ'],184.3249780999904,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,79,7,9,[np.float64(0.32222222222222224)],[np.float64(0.025925925925925925)],[1],[0],[0],[1.097366600006353],['targ'],9,7,79,0,186.05219240000588,,,,186.04002250000485,186.05219240000588,186.43600280000828,186.44984570000088,186.45587909998721,187.4517918000056,1.0121516000072006,187.46806079999078,188.552397499996,[np.float64(0.32222222222222224)],[np.float64(0.025925925925925925)],[1],[0],[0],[1.097366600006353],['targ'],186.45587909998721,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,-0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,80,0,10,[np.float64(-0.2611111111111111)],[np.float64(0.013888888888888888)],[1],[0],[0],[0.9854099999938626],['targ'],10,0,80,3,188.56692390001263,,,,188.55267870001262,188.56692390001263,188.9502644999884,188.96149960000184,188.96667160000652,189.96600059999037,1.0136850999842864,189.96600059999037,190.95190620000358,[np.float64(-0.2611111111111111)],[np.float64(0.013888888888888888)],[1],[0],[0],[0.9854099999938626],['targ'],188.96667160000652,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,81,1,10,[np.float64(0.3907407407407407)],[np.float64(0.0712962962962963)],[1],[0],[0],[0.30234780002501793],['targ'],10,1,81,0,190.96499179999228,,,,190.95259170001373,190.96499179999228,191.34810939998715,191.35830220000935,191.36489120000624,192.3641953000042,1.0121421000221744,192.3641953000042,192.66701370000374,[np.float64(0.3907407407407407)],[np.float64(0.0712962962962963)],[1],[0],[0],[0.30234780002501793],['targ'],191.36489120000624,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,-0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,82,2,10,[np.float64(-0.6018518518518519)],[np.float64(0.08055555555555556)],[1],[0],[0],[0.581165300012799],['targ'],10,2,82,1,192.68020189998788,,,,192.667431400012,192.68020189998788,193.06323999998858,193.07233140000608,193.08031190000474,194.07995270000538,1.0130061999952886,194.0961157999991,194.66449319999083,[np.float64(-0.6018518518518519)],[np.float64(0.08055555555555556)],[1],[0],[0],[0.581165300012799],['targ'],193.08031190000474,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,83,3,10,[np.float64(0.41944444444444445)],[np.float64(0.049074074074074076)],[1],[0],[0],[0.2992894000199158],['targ'],10,3,83,4,194.67847469999106,,,,194.6648920000007,194.67847469999106,195.06221060000826,195.07805559999542,195.0829274999851,196.0778869999922,1.0134530000214,196.09428369998932,196.38177489998634,[np.float64(0.41944444444444445)],[np.float64(0.049074074074074076)],[1],[0],[0],[0.2992894000199158],['targ'],195.0829274999851,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,-0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,84,4,10,[np.float64(-0.44722222222222224)],[np.float64(-0.010185185185185186)],[1],[0],[0],[0.31499789998633787],['targ'],10,4,84,7,196.39354930000263,,,,196.38235770000028,196.39354930000263,196.7769588000083,196.78759739999077,196.7938429999922,197.7930922000087,1.0112579000124242,197.8092927999969,198.11163930001203,[np.float64(-0.44722222222222224)],[np.float64(-0.010185185185185186)],[1],[0],[0],[0.31499789998633787],['targ'],196.7938429999922,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,85,5,10,[np.float64(0.3731481481481482)],[np.float64(0.08611111111111111)],[1],[0],[0],[0.31369149999227375],['targ'],10,5,85,2,198.1255286000087,,,,198.11210050000227,198.1255286000087,198.50907239998924,198.52280710000196,198.52833770000143,199.52536800000235,1.0137249999970663,199.54151750000892,199.84411679999903,[np.float64(0.3731481481481482)],[np.float64(0.08611111111111111)],[1],[0],[0],[0.31369149999227375],['targ'],198.52833770000143,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,86,6,10,[np.float64(0.362962962962963)],[np.float64(0.019444444444444445)],[1],[0],[0],[0.8181021999916993],['targ'],10,6,86,6,199.85768849999295,,,,199.8445853999874,199.85768849999295,200.2408363999857,200.2522847999935,200.25722729999688,201.25674650000292,1.012655700003961,201.25674650000292,202.0753066999896,[np.float64(0.362962962962963)],[np.float64(0.019444444444444445)],[1],[0],[0],[0.8181021999916993],['targ'],200.25722729999688,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,-0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,87,7,10,[np.float64(-0.41759259259259257)],[np.float64(-0.027777777777777776)],[1],[0],[0],[0.5299187999917194],['targ'],10,7,87,5,202.08896620001178,,,,202.0757494000136,202.08896620001178,202.47268189999158,202.4885546999867,202.49331079999683,203.48904409998795,1.0137963000161108,203.50477629998932,204.0226452999923,[np.float64(-0.41759259259259257)],[np.float64(-0.027777777777777776)],[1],[0],[0],[0.5299187999917194],['targ'],202.49331079999683,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,-0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,88,0,11,[np.float64(-0.3861111111111111)],[np.float64(0.004629629629629629)],[1],[0],[0],[0.7626858000003267],['targ'],11,0,88,3,204.03721919999225,,,,204.02301199999056,204.03721919999225,204.42109009998967,204.4438317999884,204.4537158999883,205.43743680001353,1.01491390002775,205.45347149998997,206.20518479999737,[np.float64(-0.3861111111111111)],[np.float64(0.004629629629629629)],[1],[0],[0],[0.7626858000003267],['targ'],204.4537158999883,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,-0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,89,1,11,[np.float64(-0.6481481481481481)],[np.float64(0.07314814814814814)],[1],[0],[0],[0.6153295999974944],['targ'],11,1,89,1,206.21950000000652,,,,206.2056278999953,206.21950000000652,206.60256880000816,206.61714330001269,206.62388299999293,207.61885619998793,1.01373569999123,207.6347642999899,208.23689490000834,[np.float64(-0.6481481481481481)],[np.float64(0.07314814814814814)],[1],[0],[0],[0.6153295999974944],['targ'],206.62388299999293,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,-0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,90,2,11,[np.float64(-0.5851851851851851)],[np.float64(0.11944444444444445)],[1],[0],[0],[0.5646535000123549],['targ'],11,2,90,7,208.25058089999948,,,,208.23730320000323,208.25058089999948,208.63402470000437,208.6436754000024,208.65059199999087,209.65030959999422,1.013446400000248,209.66654350000317,210.21981660000165,[np.float64(-0.5851851851851851)],[np.float64(0.11944444444444445)],[1],[0],[0],[0.5646535000123549],['targ'],208.65059199999087,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,-0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,91,3,11,[np.float64(-0.31666666666666665)],[np.float64(0.1)],[1],[0],[0],[0.4139646999828983],['targ'],11,3,91,5,210.23259229998803,,,,210.2203012999962,210.23259229998803,210.61596779999672,210.63250010000775,210.6385367999901,211.63215849999688,1.0124055999913253,211.64832269999897,212.05124040000373,[np.float64(-0.31666666666666665)],[np.float64(0.1)],[1],[0],[0],[0.4139646999828983],['targ'],210.6385367999901,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,92,4,11,[np.float64(0.5703703703703704)],[np.float64(0.0)],[1],[0],[0],[0.3495396999933291],['targ'],11,4,92,4,212.0640768999874,,,,212.05195079999976,212.0640768999874,212.44763569999486,212.46253439999418,212.46830840001348,213.4636707000027,1.0122185999935027,213.48035060000257,213.81541459998698,[np.float64(0.5703703703703704)],[np.float64(0.0)],[1],[0],[0],[0.3495396999933291],['targ'],212.46830840001348,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,93,5,11,[np.float64(0.5740740740740741)],[np.float64(0.000925925925925926)],[1],[0],[0],[0.5816670999920461],['targ'],11,5,93,6,213.82935670000734,,,,213.81574270001147,213.82935670000734,214.213259799988,214.2282406000013,214.23329139998532,215.22897970001213,1.0136191000055987,215.2451180999924,215.81421630000114,[np.float64(0.5740740740740741)],[np.float64(0.000925925925925926)],[1],[0],[0],[0.5816670999920461],['targ'],214.23329139998532,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,94,6,11,[np.float64(0.38425925925925924)],[np.float64(-0.09351851851851851)],[1],[0],[0],[1.1478916000050958],['targ'],11,6,94,2,215.82752510000137,,,,215.81468899999163,215.82752510000137,216.21170139999595,216.22614549999707,216.23160259998986,217.227275799989,1.0130215999961365,217.2435090999934,218.3779985999863,[np.float64(0.38425925925925924)],[np.float64(-0.09351851851851851)],[1],[0],[0],[1.1478916000050958],['targ'],216.23160259998986,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,95,7,11,[np.float64(0.7453703703703703)],[np.float64(-0.07037037037037037)],[1],[0],[0],[0.5812360999989323],['targ'],11,7,95,0,218.39230710000265,,,,218.37829110000166,218.39230710000265,218.7761082999932,218.79145449999487,218.79735740000615,219.79194379999535,1.014033199986443,219.80815009999787,220.37647330001346,[np.float64(0.7453703703703703)],[np.float64(-0.07037037037037037)],[1],[0],[0],[0.5812360999989323],['targ'],218.79735740000615,DHR,,2025-11-20_14h41.48.580,solo-project,,2025.1.1,60.08261358974097,2025-11-20 14h41.58.332817 +0530,
