gaze_image,posx,posy,validity,target_image,thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instructions.stopped,trial.started,neut.started,trial.stopped,resp.started,G.started,targ.started,mouse.started,G.stopped,resp.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,neut.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,47,7,5,[np.float64(0.5351851851851852)],[np.float64(0.0962962962962963)],[1],[0],[0],[1.1316657999996096],['targ'],5,7,47,2,186.76078819995746,,,,186.746359199984,186.76078819995746,187.14379609999014,187.1519367999863,187.1607385999523,188.16059189999942,1.014652599929832,188.17632749996847,189.29501469997922,[np.float64(0.5351851851851852)],[np.float64(0.0962962962962963)],[1],[0],[0],[1.1316657999996096],['targ'],187.1607385999523,MEE,,2025-11-22_16h59.40.595,solo-project,,2025.1.1,60.20099909848282,2025-11-22 17h00.08.491949 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,-0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,48,0,6,[np.float64(-0.4462962962962963)],[np.float64(0.04722222222222222)],[1],[0],[0],[0.8988826000131667],['targ'],6,0,48,3,189.3086556000053,,,,189.29532899998594,189.3086556000053,189.69178929994814,189.70400559995323,189.70885559997987,190.70828459999757,1.0132870000088587,190.72445529996185,191.61008719995152,[np.float64(-0.4462962962962963)],[np.float64(0.04722222222222222)],[1],[0],[0],[0.8988826000131667],['targ'],189.70885559997987,MEE,,2025-11-22_16h59.40.595,solo-project,,2025.1.1,60.20099909848282,2025-11-22 17h00.08.491949 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,49,1,6,[np.float64(0.38796296296296295)],[np.float64(0.03981481481481482)],[1],[0],[0],[0.7671458000550047],['targ'],6,1,49,6,191.6234193999553,,,,191.6104689000058,191.6234193999553,192.00666499999352,192.01978929998586,192.02415109996218,193.0228519999655,1.0127214000094682,193.03905049996683,193.79243129998213,[np.float64(0.38796296296296295)],[np.float64(0.03981481481481482)],[1],[0],[0],[0.7671458000550047],['targ'],192.02415109996218,MEE,,2025-11-22_16h59.40.595,solo-project,,2025.1.1,60.20099909848282,2025-11-22 17h00.08.491949 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,-0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,50,2,6,[np.float64(-0.4675925925925926)],[np.float64(0.06851851851851852)],[1],[0],[0],[0.5980422999709845],['targ'],6,2,50,5,193.8049156999914,,,,193.7929425999755,193.8049156999914,194.18857119994937,194.19879529997706,194.20484669995494,195.2044594999752,1.011923799989745,195.2207390999538,195.80698249995476,[np.float64(-0.4675925925925926)],[np.float64(0.06851851851851852)],[1],[0],[0],[0.5980422999709845],['targ'],194.20484669995494,MEE,,2025-11-22_16h59.40.595,solo-project,,2025.1.1,60.20099909848282,2025-11-22 17h00.08.491949 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,51,3,6,[np.float64(0.41944444444444445)],[np.float64(0.04259259259259259)],[1],[0],[0],[0.6166790999704972],['targ'],6,3,51,2,195.81968570000026,,,,195.80749350000406,195.81968570000026,196.20322049997048,196.2109516999917,196.2199289999553,197.21925439999904,1.012156100012362,197.235557899985,197.83828029996948,[np.float64(0.41944444444444445)],[np.float64(0.04259259259259259)],[1],[0],[0],[0.6166790999704972],['targ'],196.2199289999553,MEE,,2025-11-22_16h59.40.595,solo-project,,2025.1.1,60.20099909848282,2025-11-22 17h00.08.491949 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,-0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,52,4,6,[np.float64(-0.46296296296296297)],[np.float64(0.07037037037037037)],[1],[0],[0],[0.6461196999880485],['targ'],6,4,52,7,197.8517973999842,,,,197.83875019999687,197.8517973999842,198.23488069995074,198.24563879997004,198.25183569994988,199.25114969996503,1.0128571999957785,199.26729229994817,199.90198789996793,[np.float64(-0.46296296296296297)],[np.float64(0.07037037037037037)],[1],[0],[0],[0.6461196999880485],['targ'],198.25183569994988,MEE,,2025-11-22_16h59.40.595,solo-project,,2025.1.1,60.20099909848282,2025-11-22 17h00.08.491949 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,-0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,53,5,6,[np.float64(-0.5481481481481482)],[np.float64(0.08333333333333333)],[1],[0],[0],[0.7010515999863856],['targ'],6,5,53,1,199.91625670000212,,,,199.90232319995994,199.91625670000212,200.29985719994875,200.30820079997648,200.31666139996378,201.3160724999616,1.0141786999301985,201.3160724999616,202.01757909997832,[np.float64(-0.5481481481481482)],[np.float64(0.08333333333333333)],[1],[0],[0],[0.7010515999863856],['targ'],200.31666139996378,MEE,,2025-11-22_16h59.40.595,solo-project,,2025.1.1,60.20099909848282,2025-11-22 17h00.08.491949 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,54,6,6,[np.float64(0.3907407407407407)],[np.float64(0.026851851851851852)],[1],[0],[0],[0.6820732000051066],['targ'],6,6,54,0,202.03169039997738,,,,202.01799729996128,202.03169039997738,202.41501179995248,202.42555419995915,202.4317311999621,203.43120559997624,1.0136711999657564,203.44732469995506,204.11726519995136,[np.float64(0.3907407407407407)],[np.float64(0.026851851851851852)],[1],[0],[0],[0.6820732000051066],['targ'],202.4317311999621,MEE,,2025-11-22_16h59.40.595,solo-project,,2025.1.1,60.20099909848282,2025-11-22 17h00.08.491949 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,55,7,6,[np.float64(0.4675925925925926)],[np.float64(0.040740740740740744)],[1],[0],[0],[0.831221700005699],['targ'],6,7,55,4,204.12993709999137,,,,204.11774239997612,204.12993709999137,204.51318459998583,204.52130419999594,204.5299741999479,205.52916859998368,1.011925299942959,205.54553539998597,206.36365189997014,[np.float64(0.4675925925925926)],[np.float64(0.040740740740740744)],[1],[0],[0],[0.831221700005699],['targ'],204.5299741999479,MEE,,2025-11-22_16h59.40.595,solo-project,,2025.1.1,60.20099909848282,2025-11-22 17h00.08.491949 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,56,0,7,[np.float64(0.5777777777777777)],[np.float64(0.09166666666666666)],[1],[0],[0],[1.06588940002257],['targ'],7,0,56,6,206.37802149995696,,,,206.3638845999958,206.37802149995696,206.761255099962,206.77267979999306,206.77794929995434,207.77764529996784,1.0141331999911927,207.79369179997593,208.84594339999603,[np.float64(0.5777777777777777)],[np.float64(0.09166666666666666)],[1],[0],[0],[1.06588940002257],['targ'],206.77794929995434,MEE,,2025-11-22_16h59.40.595,solo-project,,2025.1.1,60.20099909848282,2025-11-22 17h00.08.491949 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,57,1,7,[np.float64(0.5453703703703704)],[np.float64(0.12222222222222222)],[1],[0],[0],[1.9648041000473313],['targ'],7,1,57,2,208.8591930999537,,,,208.8463858999894,208.8591930999537,209.24271309998585,209.2538332999684,209.25974909996148,210.2589270999888,1.0129868999356404,210.27506580000045,212.22740509995492,[np.float64(0.5453703703703704)],[np.float64(0.12222222222222222)],[1],[0],[0],[1.9648041000473313],['targ'],209.25974909996148,MEE,,2025-11-22_16h59.40.595,solo-project,,2025.1.1,60.20099909848282,2025-11-22 17h00.08.491949 +0530,
