gaze_image,posx,posy,validity,target_image,thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,instructions.stopped,trial.started,neut.started,trial.stopped,resp.started,G.started,targ.started,mouse.started,G.stopped,resp.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,neut.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,-0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,96,0,12,[np.float64(-0.5435185185185185)],[np.float64(0.0)],[1],[0],[0],[0.5480779999634251],['targ'],12,0,96,7,192.2780048000277,,,,192.26549990003696,192.2780048000277,192.66159290005453,192.67384010000387,192.67903080000542,193.67815330001758,1.0130575999501161,193.6937392000109,194.22873240004992,[np.float64(-0.5435185185185185)],[np.float64(0.0)],[1],[0],[0],[0.5480779999634251],['targ'],192.67903080000542,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,97,1,12,[np.float64(0.5805555555555556)],[np.float64(-0.15092592592592594)],[1],[0],[0],[0.6143351999926381],['targ'],12,1,97,4,194.24298820004333,,,,194.22894370002905,194.24298820004333,194.62665800005198,194.6388460000162,194.64361180004198,195.64300390001154,1.0144177000038326,195.65887460001977,196.26047910004854,[np.float64(0.5805555555555556)],[np.float64(-0.15092592592592594)],[1],[0],[0],[0.6143351999926381],['targ'],194.64361180004198,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,98,2,12,[np.float64(0.43148148148148147)],[np.float64(-0.11481481481481481)],[1],[0],[0],[0.34737949998816475],['targ'],12,2,98,6,196.27479340002174,,,,196.26068480004324,196.27479340002174,196.65822730003856,196.6702691000537,196.6761440000264,197.67431440000655,1.0139457999612205,197.69056290003937,198.0269002999994,[np.float64(0.43148148148148147)],[np.float64(-0.11481481481481481)],[1],[0],[0],[0.34737949998816475],['targ'],196.6761440000264,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,99,3,12,[np.float64(0.36018518518518516)],[np.float64(-0.09166666666666666)],[1],[0],[0],[0.3164118999848142],['targ'],12,3,99,2,198.04014600004302,,,,198.0274467000272,198.04014600004302,198.4235430000117,198.43214480002644,198.44037230004324,199.43987580004614,1.0128956999396905,199.4558692999999,199.7594050000189,[np.float64(0.36018518518518516)],[np.float64(-0.09166666666666666)],[1],[0],[0],[0.3164118999848142],['targ'],198.44037230004324,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,100,4,12,[np.float64(0.5925925925925926)],[np.float64(-0.07314814814814814)],[1],[0],[0],[0.5200836000149138],['targ'],12,4,100,0,199.77197820000583,,,,199.7596834000433,199.77197820000583,200.15530830004718,200.16639330005273,200.17184930003714,201.17095720005454,1.0116664999513887,201.17095720005454,201.6915149000124,[np.float64(0.5925925925925926)],[np.float64(-0.07314814814814814)],[1],[0],[0],[0.5200836000149138],['targ'],200.17184930003714,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,-0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,101,5,12,[np.float64(-0.36574074074074076)],[np.float64(0.021296296296296296)],[1],[0],[0],[0.32642609998583794],['targ'],12,5,101,5,201.7036652000388,,,,201.69199960003607,201.7036652000388,202.08694800001103,202.09569530002773,202.10380520002218,203.10741580004105,1.015825100010261,203.11935890000314,203.43864030000987,[np.float64(-0.36574074074074076)],[np.float64(0.021296296296296296)],[1],[0],[0],[0.32642609998583794],['targ'],202.10380520002218,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,-0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,102,6,12,[np.float64(-0.36574074074074076)],[np.float64(0.021296296296296296)],[1],[0],[0],[0.39641869999468327],['targ'],12,6,102,1,203.4522896000417,,,,203.43895390001126,203.4522896000417,203.8358303999994,203.845220600022,203.8523767000297,204.8518776000128,1.0133250000071712,204.86802930000704,205.2525901000481,[np.float64(-0.36574074074074076)],[np.float64(0.021296296296296296)],[1],[0],[0],[0.39641869999468327],['targ'],203.8523767000297,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,-0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,103,7,12,[np.float64(-0.36574074074074076)],[np.float64(0.021296296296296296)],[1],[0],[0],[0.48472840001340955],['targ'],12,7,103,3,205.2673709000228,,,,205.25290820002556,205.2673709000228,205.65085130004445,205.66307770001004,205.66745430004084,206.66669440001715,1.0141850999789312,206.66669440001715,207.15187980001792,[np.float64(-0.36574074074074076)],[np.float64(0.021296296296296296)],[1],[0],[0],[0.48472840001340955],['targ'],205.66745430004084,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,104,0,13,[np.float64(0.6777777777777778)],[np.float64(-0.1287037037037037)],[1],[0],[0],[0.9161588000133634],['targ'],13,0,104,0,207.16581160004716,,,,207.152167799999,207.16581160004716,207.54918910004199,207.56104510003934,207.56576420000056,208.56522430002224,1.0133932000026107,208.5815102000488,209.4846684000222,[np.float64(0.6777777777777778)],[np.float64(-0.1287037037037037)],[1],[0],[0],[0.9161588000133634],['targ'],207.56576420000056,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,-0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,105,1,13,[np.float64(-0.3712962962962963)],[np.float64(-0.008333333333333333)],[1],[0],[0],[0.6189388000057079],['targ'],13,1,105,7,209.49761860002764,,,,209.4851939000073,209.49761860002764,209.8803352000541,209.88824200001545,209.89729640004225,210.89635610004188,1.0116327999858186,210.89635610004188,211.51573169999756,[np.float64(-0.3712962962962963)],[np.float64(-0.008333333333333333)],[1],[0],[0],[0.6189388000057079],['targ'],209.89729640004225,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,-0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,106,2,13,[np.float64(-0.35462962962962963)],[np.float64(-0.030555555555555555)],[1],[0],[0],[0.48282839998137206],['targ'],13,2,106,5,211.52882250002585,,,,211.5162881000433,211.52882250002585,211.91237279999768,211.9243324000272,211.9293682000134,212.9285289000254,1.0127618999686092,212.94444230000954,213.41492100001778,[np.float64(-0.35462962962962963)],[np.float64(-0.030555555555555555)],[1],[0],[0],[0.48282839998137206],['targ'],211.9293682000134,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,107,3,13,[np.float64(0.3675925925925926)],[np.float64(-0.1398148148148148)],[1],[0],[0],[0.8151179000269622],['targ'],13,3,107,4,213.427259100019,,,,213.41538530000253,213.427259100019,213.81079210003372,213.82225570001174,213.8275416000397,214.8267993000336,1.011864100000821,214.84302270004991,215.64570850000018,[np.float64(0.3675925925925926)],[np.float64(-0.1398148148148148)],[1],[0],[0],[0.8151179000269622],['targ'],213.8275416000397,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,108,4,13,[np.float64(0.5296296296296297)],[np.float64(-0.08333333333333333)],[1],[0],[0],[0.3862053999910131],['targ'],13,4,108,6,215.65919830003986,,,,215.64612780004973,215.65919830003986,216.0422459000256,216.0509877000004,216.05866650003009,217.05797390005318,1.0122392000048421,217.05797390005318,217.44457580003655,[np.float64(0.5296296296296297)],[np.float64(-0.08333333333333333)],[1],[0],[0],[0.3862053999910131],['targ'],216.05866650003009,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,109,5,13,[np.float64(0.6231481481481481)],[np.float64(-0.08981481481481482)],[1],[0],[0],[0.3973679000046104],['targ'],13,5,109,2,217.4573865000275,,,,217.4450556000229,217.4573865000275,217.8408388000098,217.85250600002473,217.8584097000421,218.85711180005455,1.0125602000043727,218.8731478000409,219.2590337000438,[np.float64(0.6231481481481481)],[np.float64(-0.08981481481481482)],[1],[0],[0],[0.3973679000046104],['targ'],217.8584097000421,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,-0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,110,6,13,[np.float64(-0.5222222222222223)],[np.float64(-0.023148148148148147)],[1],[0],[0],[0.4668198999715969],['targ'],13,6,110,1,219.27250640001148,,,,219.2593770000385,219.27250640001148,219.65634590003174,219.66797590005444,219.6742408000282,220.67186350002885,1.0128660000045784,220.68794950004667,221.14093270001467,[np.float64(-0.5222222222222223)],[np.float64(-0.023148148148148147)],[1],[0],[0],[0.4668198999715969],['targ'],219.6742408000282,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,-0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,111,7,13,[np.float64(-0.29814814814814816)],[np.float64(-0.003703703703703704)],[1],[0],[0],[0.7363748999778181],['targ'],13,7,111,3,221.15453460003482,,,,221.14115940005286,221.15453460003482,221.53763470001286,221.54676730005303,221.55432210001163,222.5536309000454,1.012842899945099,222.5536309000454,223.29048490000423,[np.float64(-0.29814814814814816)],[np.float64(-0.003703703703703704)],[1],[0],[0],[0.7363748999778181],['targ'],221.55432210001163,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,-0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,112,0,14,[np.float64(-0.337037037037037)],[np.float64(-0.03148148148148148)],[1],[0],[0],[0.583601699967403],['targ'],14,0,112,1,223.30247510003392,,,,223.29095260001486,223.30247510003392,223.68620980001288,223.69555640005274,223.70276370004285,224.70204180001747,1.0115071999607608,224.71846190001816,225.28889700002037,[np.float64(-0.337037037037037)],[np.float64(-0.03148148148148148)],[1],[0],[0],[0.583601699967403],['targ'],223.70276370004285,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,113,1,14,[np.float64(0.5851851851851851)],[np.float64(-0.09907407407407408)],[1],[0],[0],[0.6980815999559127],['targ'],14,1,113,2,225.30116480001016,,,,225.28945920005208,225.30116480001016,225.68429679999826,225.69537470000796,225.70080690004397,226.70074280002154,1.011852799972985,226.71660350001184,227.40136620000703,[np.float64(0.5851851851851851)],[np.float64(-0.09907407407407408)],[1],[0],[0],[0.6980815999559127],['targ'],225.70080690004397,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,-0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,114,2,14,[np.float64(-0.4388888888888889)],[np.float64(-0.06481481481481481)],[1],[0],[0],[0.3781658000079915],['targ'],14,2,114,5,227.41567760001635,,,,227.40173920005327,227.41567760001635,227.79961470002308,227.8113293000497,227.81718120002188,228.81541010004003,1.014067799958866,228.83159030001843,229.19844990002457,[np.float64(-0.4388888888888889)],[np.float64(-0.06481481481481481)],[1],[0],[0],[0.3781658000079915],['targ'],227.81718120002188,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,115,3,14,[np.float64(0.6231481481481481)],[np.float64(-0.1574074074074074)],[1],[0],[0],[0.81559469999047],['targ'],14,3,115,0,229.21426070004236,,,,229.19866580003873,229.21426070004236,229.59786500001792,229.60771850001765,229.6144499000511,230.61396710004192,1.0155779999913648,230.63008560001617,231.43214820005232,[np.float64(0.6231481481481481)],[np.float64(-0.1574074074074074)],[1],[0],[0],[0.81559469999047],['targ'],229.6144499000511,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\leftgaze.png,0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,116,4,14,[np.float64(0.5583333333333333)],[np.float64(-0.11388888888888889)],[1],[0],[0],[0.8147653000196442],['targ'],14,4,116,4,231.44570780004142,,,,231.4323704999988,231.44570780004142,231.8290212000138,231.83752510003978,231.8460237000254,232.84589759999653,1.013923899969086,232.8617224000045,233.66540460003307,[np.float64(0.5583333333333333)],[np.float64(-0.11388888888888889)],[1],[0],[0],[0.8147653000196442],['targ'],231.8460237000254,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,0.5,0,valid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,117,5,14,[np.float64(0.5027777777777778)],[np.float64(-0.058333333333333334)],[1],[0],[0],[0.4306599999545142],['targ'],14,5,117,6,233.6772710000514,,,,233.66587200004142,233.6772710000514,234.0610405000043,234.07329160004156,234.0784872000222,235.07688580005197,1.011526699992828,235.09316930000205,235.51252050005132,[np.float64(0.5027777777777778)],[np.float64(-0.058333333333333334)],[1],[0],[0],[0.4306599999545142],['targ'],234.0784872000222,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,-0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\women neutral face.JPG,118,6,14,[np.float64(-0.4861111111111111)],[np.float64(-0.03611111111111111)],[1],[0],[0],[0.6148484000004828],['targ'],14,6,118,7,235.52582249999978,,,,235.51298190001398,235.52582249999978,235.9094497000333,235.92062610003632,235.92635190003784,236.92536690004636,1.0128496999968775,236.94188400002895,237.54333060001954,[np.float64(-0.4861111111111111)],[np.float64(-0.03611111111111111)],[1],[0],[0],[0.6148484000004828],['targ'],235.92635190003784,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\gaze_image\rightgaze.png,-0.5,0,invalid,C:\Users\RIYA MANIYAR\OneDrive\Desktop\Lab in Psycholgy\Solo-project Gaze Cue\stimuli\target\men neutral face.JPG,119,7,14,[np.float64(-0.5194444444444445)],[np.float64(-0.004629629629629629)],[1],[0],[0],[0.5864372000214644],['targ'],14,7,119,3,237.55765440000687,,,,237.54379190003965,237.55765440000687,237.9410764000495,237.95155110000633,237.9574706000276,238.95655170001555,1.013158499961719,238.95655170001555,239.54332080000313,[np.float64(-0.5194444444444445)],[np.float64(-0.004629629629629629)],[1],[0],[0],[0.5864372000214644],['targ'],237.9574706000276,RI,,2025-11-23_12h48.42.760,solo-project,,2025.1.1,60.037992044092626,2025-11-23 12h48.52.362078 +0530,
