pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
-50,x,0,0,0,x,1,1.2631598,None,0,0,0,0,,,,,0.0269547,,0.0207849,0.0269547,1.0057397,1.0057397,1.0057397,1.0057397,1.0388147,2.0046981,2.0046981,3.3155211,x,1,1.2631598,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,1,1,0,v,1,1.4526318,None,0,1,1,1,,,,,3.3181265,,3.3157701,3.3181265,4.3195681,4.3195681,4.3195681,4.3195681,4.3195681,5.3188439,5.3188439,6.7848648,v,1,1.4526318,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
50,c,2,2,0,c,1,0.7007348,None,0,2,2,2,,,,,6.8014486,,6.7853511,6.8014486,7.8000573,7.8000573,7.8000573,7.8000573,7.8168811,8.7997337,8.7997337,9.5155526,c,1,0.7007348,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,3,3,0,z,1,0.294223,None,0,3,3,3,,,,,9.5317835,,9.5157805,9.5317835,10.5146304,10.5146304,10.5146304,10.5146304,10.5310963,11.5302427,11.5302427,11.8307122,z,1,0.294223,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,4,0,1,x,1,0.0118791,None,1,0,4,0,,,,,11.8467613,,11.8310807,11.8467613,12.845995,12.845995,12.845995,12.845995,12.8624399,13.8450239,13.8450239,13.8622785,x,1,0.0118791,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,5,1,1,v,1,0.4336382,None,1,1,5,1,,,,,13.8781447,,13.8626133,13.8781447,14.8775838,14.8775838,14.8775838,14.8775838,14.8775838,15.8768133,15.8768133,16.3268945,v,1,0.4336382,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
50,c,6,2,1,c,1,0.2594555,None,1,2,6,2,,,,,16.3429142,,16.3273164,16.3429142,17.3426149,17.3426149,17.3426149,17.3426149,17.3426149,18.3414329,18.3414329,18.6083238,c,1,0.2594555,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,7,3,1,z,1,0.1903009,None,1,3,7,3,,,,,18.6244356,,18.6086781,18.6244356,19.6069868,19.6069868,19.6069868,19.6069868,19.6237051,20.6228,20.6228,20.8228858,z,1,0.1903009,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,8,0,2,x,1,0.1976686,None,2,0,8,0,,,,,20.8398114,,20.8231535,20.8398114,21.8217661,21.8217661,21.8217661,21.8217661,21.8552124,22.8377366,22.8377366,23.037806,x,1,0.1976686,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,9,1,2,v,1,0.3700932,None,2,1,9,1,,,,,23.0542818,,23.0382783,23.0542818,24.0535093,24.0535093,24.0535093,24.0535093,24.0535093,25.0526083,25.0526083,25.4359814,v,1,0.3700932,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
50,c,10,2,2,c,1,0.4141949,None,2,2,10,2,,,,,25.4521753,,25.4362052,25.4521753,26.4515491,26.4515491,26.4515491,26.4515491,26.4515491,27.4507042,27.4507042,27.8675601,c,1,0.4141949,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,11,3,2,z,1,0.2387327,None,2,3,11,3,,,,,27.8837527,,27.8680617,27.8837527,28.8829272,28.8829272,28.8829272,28.8829272,28.899391,29.8819505,29.8819505,30.1318851,z,1,0.2387327,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,12,0,3,x,1,0.3848518,None,3,0,12,0,,,,,30.1484208,,30.1321093,30.1484208,31.1310889,31.1310889,31.1310889,31.1310889,31.1477581,32.1471412,32.1471412,32.5472192,x,1,0.3848518,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,13,1,3,v,1,0.8364718,None,3,1,13,1,,,,,32.5632834,,32.5476742,32.5632834,33.5622863,33.5622863,33.5622863,33.5622863,33.5622863,34.5615101,34.5615101,35.4116322,v,1,0.8364718,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
50,c,14,2,3,c,1,0.7554455,None,3,2,14,2,,,,,35.427498,,35.4121328,35.427498,36.4268615,36.4268615,36.4268615,36.4268615,36.4268615,37.4256883,37.4256883,38.191984,c,1,0.7554455,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,15,3,3,z,1,0.3138319,None,3,3,15,3,,,,,38.2082824,,38.1922285,38.2082824,39.1911277,39.1911277,39.1911277,39.1911277,39.2076276,40.2066782,40.2066782,40.5236068,z,1,0.3138319,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,16,0,4,x,1,0.1901741,None,4,0,16,0,,,,,40.5398643,,40.524103,40.5398643,41.5391586,41.5391586,41.5391586,41.5391586,41.5391586,42.5382762,42.5382762,42.7384412,x,1,0.1901741,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,17,1,4,v,1,0.2666171,None,4,1,17,1,,,,,42.7545507,,42.7388075,42.7545507,43.7537876,43.7537876,43.7537876,43.7537876,43.7537876,44.7530162,44.7530162,45.0205837,v,1,0.2666171,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
50,c,18,2,4,c,1,0.2807402,None,4,2,18,2,,,,,45.0363213,,45.0211863,45.0363213,46.0354452,46.0354452,46.0354452,46.0354452,46.0354452,47.0347058,47.0347058,47.3183508,c,1,0.2807402,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,19,3,4,z,1,0.7589987,None,4,3,19,3,,,,,47.3342921,,47.318833,47.3342921,48.3336391,48.3336391,48.3336391,48.3336391,48.3336391,49.332584,49.332584,50.0987088,z,1,0.7589987,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,20,0,5,x,1,0.6456379,None,5,0,20,0,,,,,50.1151028,,50.0989353,50.1151028,51.0977831,51.0977831,51.0977831,51.0977831,51.114455,52.1139398,52.1139398,52.7640271,x,1,0.6456379,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,21,1,5,v,1,0.4769601,None,5,1,21,1,,,,,52.7798975,,52.7643877,52.7798975,53.779295,53.779295,53.779295,53.779295,53.779295,54.7783779,54.7783779,55.2626198,v,1,0.4769601,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
50,c,22,2,5,c,1,0.3119481,None,5,2,22,2,,,,,55.2777704,,55.2631131,55.2777704,56.2769767,56.2769767,56.2769767,56.2769767,56.2769767,57.2763038,57.2763038,57.5932265,c,1,0.3119481,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,23,3,5,z,1,0.6342711,None,5,3,23,3,,,,,57.6096329,,57.5936491,57.6096329,58.6091252,58.6091252,58.6091252,58.6091252,58.6250941,59.6084209,59.6084209,60.2575927,z,1,0.6342711,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,24,0,6,x,1,0.5176302,None,6,0,24,0,,,,,60.2740075,,60.2578197,60.2740075,61.2729779,61.2729779,61.2729779,61.2729779,61.2729779,62.2722807,62.2722807,62.8056357,x,1,0.5176302,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,25,1,6,v,1,0.5205325,None,6,1,25,1,,,,,62.8224776,,62.8058961,62.8224776,63.8210064,63.8210064,63.8210064,63.8210064,63.8373627,64.8199753,64.8199753,65.354299,v,1,0.5205325,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
50,c,26,2,6,c,1,0.5264998,None,6,2,26,2,,,,,65.3695634,,65.3548278,65.3695634,66.3690685,66.3690685,66.3690685,66.3690685,66.3690685,67.3678857,67.3678857,67.9014056,c,1,0.5264998,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,27,3,6,z,1,0.4180195,None,6,3,27,3,,,,,67.9174425,,67.9017865,67.9174425,68.9165433,68.9165433,68.9165433,68.9165433,68.9165433,69.916348,69.916348,70.3491145,z,1,0.4180195,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,28,0,7,x,1,0.3331441,None,7,0,28,0,,,,,70.3653797,,70.3493551,70.3653797,71.3644766,71.3644766,71.3644766,71.3644766,71.3644766,72.3639117,72.3639117,72.7140604,x,1,0.3331441,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,29,1,7,v,1,0.5046598,None,7,1,29,1,,,,,72.7300858,,72.7145378,72.7300858,73.7291108,73.7291108,73.7291108,73.7291108,73.7291108,74.7284861,74.7284861,75.2453453,v,1,0.5046598,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
50,c,30,2,7,c,1,0.4380565,None,7,2,30,2,,,,,75.2611738,,75.2457101,75.2611738,76.260888,76.260888,76.260888,76.260888,76.260888,77.2597034,77.2597034,77.7103689,c,1,0.4380565,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,31,3,7,z,1,0.7223926,None,7,3,31,3,,,,,77.7259287,,77.7106652,77.7259287,78.7251224,78.7251224,78.7251224,78.7251224,78.7251224,79.7243838,79.7243838,80.4574849,z,1,0.7223926,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,32,0,8,x,1,0.3336676,None,8,0,32,0,,,,,80.4737808,,80.457815,80.4737808,81.4728182,81.4728182,81.4728182,81.4728182,81.4728182,82.4719281,82.4719281,82.8220028,x,1,0.3336676,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,33,1,8,v,1,0.3962883,None,8,1,33,1,,,,,82.8384945,,82.8222503,82.8384945,83.8210323,83.8210323,83.8210323,83.8210323,83.8377322,84.8371537,84.8371537,85.2367378,v,1,0.3962883,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
50,c,34,2,8,c,1,0.0899128,None,8,2,34,2,,,,,85.2529375,,85.2369943,85.2529375,86.2525036,86.2525036,86.2525036,86.2525036,86.2525036,87.2515459,87.2515459,87.3520617,c,1,0.0899128,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,35,3,8,z,1,1.6202761,None,8,3,35,3,,,,,87.3680958,,87.352514,87.3680958,88.3673458,88.3673458,88.3673458,88.3673458,88.3673458,89.3667486,89.3667486,90.9989348,z,1,1.6202761,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,36,0,9,x,1,0.3347097,None,9,0,36,0,,,,,91.0150391,,90.9992783,91.0150391,92.0143809,92.0143809,92.0143809,92.0143809,92.0143809,93.0134044,93.0134044,93.3639127,x,1,0.3347097,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,37,1,9,v,1,0.3506927,None,9,1,37,1,,,,,93.3799944,,93.3643131,93.3799944,94.3791043,94.3791043,94.3791043,94.3791043,94.3791043,95.3782255,95.3782255,95.7456137,v,1,0.3506927,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
50,c,38,2,9,c,1,0.2564172,None,9,2,38,2,,,,,95.7613449,,95.7459351,95.7613449,96.760344,96.760344,96.760344,96.760344,96.760344,97.7592886,97.7592886,98.0260931,c,1,0.2564172,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,39,3,9,z,1,1.6784623,None,9,3,39,3,,,,,98.042469,,98.0263226,98.042469,99.0250895,99.0250895,99.0250895,99.0250895,99.041614,100.0408909,100.0408909,101.72377,z,1,1.6784623,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,40,0,10,x,1,2.4839085,None,10,0,40,0,,,,,101.7396661,,101.7239956,101.7396661,102.7388838,102.7388838,102.7388838,102.7388838,102.7388838,103.7379003,103.7379003,106.2365979,x,1,2.4839085,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,41,1,10,v,1,0.7342956,None,10,1,41,1,,,,,106.253217,,106.2369928,106.253217,107.2518248,107.2518248,107.2518248,107.2518248,107.2687097,108.2509827,108.2509827,109.0007653,v,1,0.7342956,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
50,c,42,2,10,c,1,0.8444436,None,10,2,42,2,,,,,109.0172204,,109.0010003,109.0172204,110.016047,110.016047,110.016047,110.016047,110.0327369,111.0151383,111.0151383,111.8651433,c,1,0.8444436,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,43,3,10,z,1,0.4712593,None,10,3,43,3,,,,,111.8817397,,111.8655093,111.8817397,112.8802985,112.8802985,112.8802985,112.8802985,112.8970324,113.8798622,113.8798622,114.3632429,z,1,0.4712593,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,44,0,11,x,1,0.3269075,None,11,0,44,0,,,,,114.3795126,,114.3635432,114.3795126,115.3783531,115.3783531,115.3783531,115.3783531,115.3948986,116.3773409,116.3773409,116.7110944,x,1,0.3269075,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,45,1,11,v,1,0.1739694,None,11,1,45,1,,,,,116.7272576,,116.7114627,116.7272576,117.7265318,117.7265318,117.7265318,117.7265318,117.7265318,118.725541,118.725541,118.9095173,v,1,0.1739694,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
50,c,46,2,11,c,1,0.2812324,None,11,2,46,2,,,,,118.9256648,,118.9099891,118.9256648,119.924585,119.924585,119.924585,119.924585,119.924585,120.9236511,120.9236511,121.2071906,c,1,0.2812324,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,47,3,11,z,1,0.7964168,None,11,3,47,3,,,,,121.2235505,,121.2075671,121.2235505,122.2227169,122.2227169,122.2227169,122.2227169,122.2227169,123.2219714,123.2219714,124.0218596,z,1,0.7964168,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,48,0,12,x,1,0.5414953,None,12,0,48,0,,,,,124.0378242,,124.0222686,124.0378242,125.0371567,125.0371567,125.0371567,125.0371567,125.0371567,126.0362609,126.0362609,126.5865496,x,1,0.5414953,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,49,1,12,v,1,0.2372936,None,12,1,49,1,,,,,126.602568,,126.5870716,126.602568,127.6015785,127.6015785,127.6015785,127.6015785,127.6015785,128.6006343,128.6006343,128.8510258,v,1,0.2372936,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
50,c,50,2,12,c,1,0.2891728,None,12,2,50,2,,,,,128.8670536,,128.8513916,128.8670536,129.8664199,129.8664199,129.8664199,129.8664199,129.8664199,130.8654547,130.8654547,131.1656433,c,1,0.2891728,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,51,3,12,z,1,0.5993485,None,12,3,51,3,,,,,131.1817426,,131.1658638,131.1817426,132.1809741,132.1809741,132.1809741,132.1809741,132.1809741,133.1803381,133.1803381,133.7802455,z,1,0.5993485,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,52,0,13,x,1,0.2566164,None,13,0,52,0,,,,,133.7964597,,133.7806183,133.7964597,134.7955657,134.7955657,134.7955657,134.7955657,134.7955657,135.794853,135.794853,136.0619581,x,1,0.2566164,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,53,1,13,v,1,1.2324443,None,13,1,53,1,,,,,136.078179,,136.0624052,136.078179,137.07691,137.07691,137.07691,137.07691,137.0937107,138.0763735,138.0763735,139.3257927,v,1,1.2324443,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
50,c,54,2,13,c,1,0.3008427,None,13,2,54,2,,,,,139.3419847,,139.3261216,139.3419847,140.3408527,140.3408527,140.3408527,140.3408527,140.357551,141.3404651,141.3404651,141.6571844,c,1,0.3008427,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,55,3,13,z,1,0.8681953,None,13,3,55,3,,,,,141.6733903,,141.6575172,141.6733903,142.6726668,142.6726668,142.6726668,142.6726668,142.6726668,143.6716974,143.6716974,144.5552252,z,1,0.8681953,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,56,0,14,x,1,0.5185684,None,14,0,56,0,,,,,144.5710102,,144.5556934,144.5710102,145.5702827,145.5702827,145.5702827,145.5702827,145.5702827,146.5693598,146.5693598,147.1031231,x,1,0.5185684,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,57,1,14,v,1,0.093327,None,14,1,57,1,,,,,147.1191497,,147.1037611,147.1191497,148.1180905,148.1180905,148.1180905,148.1180905,148.1347333,149.1174305,149.1174305,149.2179206,v,1,0.093327,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
50,c,58,2,14,c,1,0.1719895,None,14,2,58,2,,,,,149.2338527,,149.2184297,149.2338527,150.2329765,150.2329765,150.2329765,150.2329765,150.2329765,151.2326951,151.2326951,151.4160571,c,1,0.1719895,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,59,3,14,z,1,0.2896738,None,14,3,59,3,,,,,151.4320429,,151.4165692,151.4320429,152.4311724,152.4311724,152.4311724,152.4311724,152.4311724,153.4306782,153.4306782,153.7307742,z,1,0.2896738,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,60,0,15,x,1,0.4795318,None,15,0,60,0,,,,,153.7467847,,153.73107,153.7467847,154.7462892,154.7462892,154.7462892,154.7462892,154.7462892,155.7450834,155.7450834,156.2287487,x,1,0.4795318,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,61,1,15,v,1,0.3285376,None,15,1,61,1,,,,,156.2446725,,156.2291248,156.2446725,157.2443536,157.2443536,157.2443536,157.2443536,157.2443536,158.2429305,158.2429305,158.5769338,v,1,0.3285376,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
50,c,62,2,15,c,1,0.2841241,None,15,2,62,2,,,,,158.5930123,,158.5773144,158.5930123,159.5753765,159.5753765,159.5753765,159.5753765,159.5921742,160.5912508,160.5912508,160.8918792,c,1,0.2841241,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,63,3,15,z,1,0.7368538,None,15,3,63,3,,,,,160.9075567,,160.8921947,160.9075567,161.9067555,161.9067555,161.9067555,161.9067555,161.9067555,162.9057548,162.9057548,163.6558425,z,1,0.7368538,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,64,0,16,x,1,0.2869055,None,16,0,64,0,,,,,163.6719893,,163.6562807,163.6719893,164.6712388,164.6712388,164.6712388,164.6712388,164.6712388,165.6704169,165.6704169,165.9705324,x,1,0.2869055,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,65,1,16,v,1,0.0508233,None,16,1,65,1,,,,,165.9864924,,165.9708852,165.9864924,166.9859185,166.9859185,166.9859185,166.9859185,166.9859185,167.9852142,167.9852142,168.0525447,v,1,0.0508233,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
50,c,66,2,16,c,1,0.2483744,None,16,2,66,2,,,,,168.068419,,168.0530505,168.068419,169.0678139,169.0678139,169.0678139,169.0678139,169.0678139,170.066823,170.066823,170.3171963,c,1,0.2483744,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,67,3,16,z,1,0.3185722,None,16,3,67,3,,,,,170.3334281,,170.3176849,170.3334281,171.3322217,171.3322217,171.3322217,171.3322217,171.3322217,172.3316017,172.3316017,172.6650892,z,1,0.3185722,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,68,0,17,x,1,0.2332455,None,17,0,68,0,,,,,172.6816528,,172.6654283,172.6816528,173.6805514,173.6805514,173.6805514,173.6805514,173.697212,174.6795067,174.6795067,174.913649,x,1,0.2332455,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,69,1,17,v,1,0.035445,None,17,1,69,1,,,,,174.9292197,,174.9140677,174.9292197,175.9288094,175.9288094,175.9288094,175.9288094,175.9288094,176.9278645,176.9278645,176.9787636,v,1,0.035445,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
50,c,70,2,17,c,1,0.0923444,None,17,2,70,2,,,,,176.9946222,,176.9791386,176.9946222,177.9934217,177.9934217,177.9934217,177.9934217,177.9934217,178.9926408,178.9926408,179.0930478,c,1,0.0923444,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-150,z,71,3,17,z,1,0.2514524,None,17,3,71,3,,,,,179.1092182,,179.0934596,179.1092182,180.1086802,180.1086802,180.1086802,180.1086802,180.1086802,181.1078918,181.1078918,181.3746426,z,1,0.2514524,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
-50,x,72,0,18,x,1,0.2072631,None,18,0,72,0,,,,,181.3907587,,181.3749967,181.3907587,182.3899028,182.3899028,182.3899028,182.3899028,182.3899028,183.3897177,183.3897177,183.6061978,x,1,0.2072631,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
150,v,73,1,18,v,1,0.013518,None,18,1,73,1,,,,,183.6229359,,183.60642,183.6229359,184.621267,184.621267,184.621267,184.621267,184.6377509,185.6205888,185.6205888,185.6372995,v,1,0.013518,None,,,,,NEW,1,2025-10-03_23h18.27.550,Motor Sequence Learning,,2025.1.1,60.31352175,2025-10-03 23h18.44.621178 +0530
