pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
150,v,28,28,8,v,1,3.2621787,None,,,,,8,28,28,1,329.4580775,,329.4422201,329.4580775,330.4572886,330.4572886,330.4572886,330.4572886,330.4572886,331.4565492,331.4565492,334.7207849,,,,,v,1,3.2621787,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
50,c,29,29,11,c,1,1.3794134,None,,,,,11,29,29,2,334.7370267,,334.7211456,334.7370267,335.7363275,335.7363275,335.7363275,335.7363275,335.7363275,336.7355292,336.7355292,338.1180716,,,,,c,1,1.3794134,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,30,30,9,v,1,1.1125689,None,,,,,9,30,30,1,338.1344203,,338.1183252,338.1344203,339.1335854,339.1335854,339.1335854,339.1335854,339.1335854,340.1327343,340.1327343,341.2488706,,,,,v,1,1.1125689,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
50,c,31,31,12,c,1,1.5237545,None,,,,,12,31,31,2,341.2651915,,341.2491717,341.2651915,342.2644004,342.2644004,342.2644004,342.2644004,342.2644004,343.2636054,343.2636054,344.7959675,,,,,c,1,1.5237545,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,32,32,4,z,1,0.7327509,None,,,,,4,32,32,3,344.8122882,,344.7962017,344.8122882,345.8113893,345.8113893,345.8113893,345.8113893,345.8113893,346.8106052,346.8106052,347.560489,,,,,z,1,0.7327509,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,33,33,5,x,1,0.6842599,None,,,,,5,33,33,0,347.5773647,,347.5608626,347.5773647,348.5758704,348.5758704,348.5758704,348.5758704,348.5924162,349.5750774,349.5750774,350.2748149,,,,,x,1,0.6842599,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,34,34,6,x,1,0.7260821,None,,,,,6,34,34,0,350.2909797,,350.2750648,350.2909797,351.2902404,351.2902404,351.2902404,351.2902404,351.2902404,352.2893603,352.2893603,353.0225074,,,,,x,1,0.7260821,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,35,35,5,z,1,1.0211891,None,,,,,5,35,35,3,353.0385945,,353.0227991,353.0385945,354.0378774,354.0378774,354.0378774,354.0378774,354.0378774,355.0369283,355.0369283,356.0698686,,,,,z,1,1.0211891,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,36,36,10,v,1,1.2695515,None,,,,,10,36,36,1,356.0862577,,356.0700972,356.0862577,357.0688985,357.0688985,357.0688985,357.0688985,357.0855133,358.0845875,358.0845875,359.3672929,,,,,v,1,1.2695515,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,37,37,6,z,1,0.8813285,None,,,,,6,37,37,3,359.3835012,,359.3675431,359.3835012,360.3827447,360.3827447,360.3827447,360.3827447,360.3827447,361.3819038,361.3819038,362.26488,,,,,z,1,0.8813285,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,38,38,7,z,1,1.1509844,None,,,,,7,38,38,3,362.2812103,,362.2651342,362.2812103,363.2803054,363.2803054,363.2803054,363.2803054,363.2803054,364.2796234,364.2796234,365.4457774,,,,,z,1,1.1509844,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,39,39,8,z,1,0.630707,None,,,,,8,39,39,3,365.4622632,,365.4460473,365.4622632,366.4611144,366.4611144,366.4611144,366.4611144,366.4776562,367.4603842,367.4603842,368.0935202,,,,,z,1,0.630707,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,40,40,7,x,1,1.106982,None,,,,,7,40,40,0,368.109662,,368.0938805,368.109662,369.1089195,369.1089195,369.1089195,369.1089195,369.1089195,370.1080245,370.1080245,371.2241352,,,,,x,1,1.106982,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,41,41,9,z,1,0.9173061,None,,,,,9,41,41,3,371.2404835,,371.2244044,371.2404835,372.2397366,372.2397366,372.2397366,372.2397366,372.2397366,373.2389082,373.2389082,374.1727041,,,,,z,1,0.9173061,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,42,42,10,z,1,0.5823749,None,,,,,10,42,42,3,374.1881381,,374.1730689,374.1881381,375.1875234,375.1875234,375.1875234,375.1875234,375.1875234,376.1869622,376.1869622,376.7862818,,,,,z,1,0.5823749,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,43,43,8,x,1,0.6062295,None,,,,,8,43,43,0,376.8026039,,376.7865271,376.8026039,377.8017014,377.8017014,377.8017014,377.8017014,377.8017014,378.8008911,378.8008911,379.4173007,,,,,x,1,0.6062295,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,44,44,11,v,1,1.1058106,None,,,,,11,44,44,1,379.4336409,,379.4175691,379.4336409,380.4328279,380.4328279,380.4328279,380.4328279,380.4328279,381.4321237,381.4321237,382.5482776,,,,,v,1,1.1058106,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,45,45,11,z,1,0.7854645,None,,,,,11,45,45,3,382.564503,,382.5485173,382.564503,383.5635878,383.5635878,383.5635878,383.5635878,383.5635878,384.5626999,384.5626999,385.3623104,,,,,z,1,0.7854645,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,46,46,9,x,1,0.6476317,None,,,,,9,46,46,0,385.3787085,,385.3625428,385.3787085,386.3619021,386.3619021,386.3619021,386.3619021,386.377982,387.3771774,387.3771774,388.0270531,,,,,x,1,0.6476317,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,47,47,12,v,1,0.7684543,None,,,,,12,47,47,1,388.0432976,,388.027313,388.0432976,389.0424835,389.0424835,389.0424835,389.0424835,389.0424835,390.04165,390.04165,390.8247179,,,,,v,1,0.7684543,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,48,48,10,x,1,2.0499114,None,,,,,10,48,48,0,390.8410304,,390.8249565,390.8410304,391.8401613,391.8401613,391.8401613,391.8401613,391.8401613,392.8393262,392.8393262,394.9051145,,,,,x,1,2.0499114,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
50,c,49,49,13,v,0,2.0998892,None,,,,,13,49,49,2,394.9209262,,394.9055812,394.9209262,395.9201609,395.9201609,395.9201609,395.9201609,395.9201609,396.9193853,396.9193853,399.0346704,,,,,v,0,2.0998892,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,50,50,11,x,1,0.9082488,None,,,,,11,50,50,0,399.0509376,,399.0350762,399.0509376,400.0500992,400.0500992,400.0500992,400.0500992,400.0500992,401.04923,401.04923,401.9655395,,,,,x,1,0.9082488,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,51,51,13,v,1,0.7431272,None,,,,,13,51,51,1,401.9818066,,401.9657948,401.9818066,402.9810517,402.9810517,402.9810517,402.9810517,402.9810517,403.9803254,403.9803254,404.7299384,,,,,v,1,0.7431272,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,52,52,12,x,1,0.9256385,None,,,,,12,52,52,0,404.746242,,404.7302264,404.746242,405.7451873,405.7451873,405.7451873,405.7451873,405.7451873,406.7444427,406.7444427,407.6775065,,,,,x,1,0.9256385,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,53,53,14,v,1,0.7341199,None,,,,,14,53,53,1,407.6936565,,407.6778525,407.6936565,408.6929849,408.6929849,408.6929849,408.6929849,408.6929849,409.6919775,409.6919775,410.4418133,,,,,v,1,0.7341199,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,54,54,13,x,1,1.0073348,None,,,,,13,54,54,0,410.4581886,,410.4422579,410.4581886,411.4574695,411.4574695,411.4574695,411.4574695,411.4574695,412.456547,412.456547,413.4727444,,,,,x,1,1.0073348,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,55,55,12,z,1,1.1054138,None,,,,,12,55,55,3,413.4889173,,413.4730202,413.4889173,414.4882872,414.4882872,414.4882872,414.4882872,414.4882872,415.4873974,415.4873974,416.6036035,,,,,z,1,1.1054138,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
50,c,56,56,14,v,0,1.0929117,None,,,,,14,56,56,2,416.6199226,,416.6038226,416.6199226,417.6190342,417.6190342,417.6190342,417.6190342,417.6190342,418.6181497,418.6181497,419.7175006,,,,,v,0,1.0929117,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
50,c,57,57,15,c,1,0.449649,None,,,,,15,57,57,2,419.733831,,419.7177663,419.733831,420.7330409,420.7330409,420.7330409,420.7330409,420.7330409,421.7321737,421.7321737,422.1988705,,,,,c,1,0.449649,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,58,58,15,v,1,0.8371562,None,,,,,15,58,58,1,422.2151711,,422.1991272,422.2151711,423.2144438,423.2144438,423.2144438,423.2144438,423.2144438,424.2135707,424.2135707,425.0633484,,,,,v,1,0.8371562,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,59,59,14,x,1,0.7620669,None,,,,,14,59,59,0,425.0792994,,425.0636988,425.0792994,426.078617,426.078617,426.078617,426.078617,426.078617,427.0778781,427.0778781,427.8441461,,,,,x,1,0.7620669,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,60,60,13,z,1,0.8302548,None,,,,,13,60,60,3,427.8604377,,427.8443975,427.8604377,428.8594844,428.8594844,428.8594844,428.8594844,428.8594844,429.8588371,429.8588371,430.6918639,,,,,z,1,0.8302548,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,61,61,15,x,1,0.934158,None,,,,,15,61,61,0,430.7082545,,430.6921157,430.7082545,431.7073865,431.7073865,431.7073865,431.7073865,431.7073865,432.7066413,432.7066413,433.6561931,,,,,x,1,0.934158,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,62,62,14,z,1,0.7767419,None,,,,,14,62,62,3,433.6724108,,433.6564084,433.6724108,434.6714403,434.6714403,434.6714403,434.6714403,434.6714403,435.6706088,435.6706088,436.4540558,,,,,z,1,0.7767419,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,63,63,15,z,1,0.7235453,None,,,,,15,63,63,3,436.4699455,,436.4542903,436.4699455,437.4693099,437.4693099,437.4693099,437.4693099,437.4693099,438.4684192,438.4684192,439.2017213,,,,,z,1,0.7235453,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,64,64,16,v,1,1.2243778,None,,,,,16,64,64,1,439.2177777,,439.2020218,439.2177777,440.2170661,440.2170661,440.2170661,440.2170661,440.2170661,441.2161403,441.2161403,442.4488568,,,,,v,1,1.2243778,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,65,65,17,v,1,0.4328958,None,,,,,17,65,65,1,442.4649934,,442.4491819,442.4649934,443.4644193,443.4644193,443.4644193,443.4644193,443.4644193,444.4636121,444.4636121,444.8970141,,,,,v,1,0.4328958,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,66,66,16,z,1,0.7946424,None,,,,,16,66,66,3,444.9129614,,444.8973091,444.9129614,445.912346,445.912346,445.912346,445.912346,445.912346,446.9115678,446.9115678,447.7110269,,,,,z,1,0.7946424,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,67,67,17,z,1,1.2271182,None,,,,,17,67,67,3,447.7276529,,447.7112886,447.7276529,448.7267164,448.7267164,448.7267164,448.7267164,448.7433336,449.7257564,449.7257564,450.9582953,,,,,z,1,1.2271182,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
50,c,68,68,16,c,1,1.4694142,None,,,,,16,68,68,2,450.9747439,,450.9585619,450.9747439,451.9572917,451.9572917,451.9572917,451.9572917,451.9741193,452.9730174,452.9730174,454.4556603,,,,,c,1,1.4694142,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
50,c,69,69,17,c,1,0.8787283,None,,,,,17,69,69,2,454.4719019,,454.4558976,454.4719019,455.4710367,455.4710367,455.4710367,455.4710367,455.4710367,456.4702345,456.4702345,457.3531422,,,,,c,1,0.8787283,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,70,70,18,v,1,1.6918563,None,,,,,18,70,70,1,457.3696095,,457.3533837,457.3696095,458.3687714,458.3687714,458.3687714,458.3687714,458.3687714,459.3677275,459.3677275,461.066902,,,,,v,1,1.6918563,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,71,71,16,x,1,0.9455641,None,,,,,16,71,71,0,461.083244,,461.0672085,461.083244,462.0822952,462.0822952,462.0822952,462.0822952,462.0822952,463.0815362,463.0815362,464.0312654,,,,,x,1,0.9455641,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,72,72,18,z,1,1.008986,None,,,,,18,72,72,3,464.0473563,,464.0316942,464.0473563,465.0465496,465.0465496,465.0465496,465.0465496,465.0465496,466.0456939,466.0456939,467.061928,,,,,z,1,1.008986,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
50,c,73,73,18,c,1,1.4273828,None,,,,,18,73,73,2,467.0781299,,467.0622238,467.0781299,468.0773256,468.0773256,468.0773256,468.0773256,468.0773256,469.0764744,469.0764744,470.5092365,,,,,c,1,1.4273828,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
50,c,74,74,19,c,1,0.6158324,None,,,,,19,74,74,2,470.5254768,,470.5095247,470.5254768,471.5244053,471.5244053,471.5244053,471.5244053,471.5244053,472.5236664,472.5236664,473.1400093,,,,,c,1,0.6158324,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,75,75,17,x,1,0.846377,None,,,,,17,75,75,0,473.1564296,,473.1402487,473.1564296,474.1390484,474.1390484,474.1390484,474.1390484,474.1558715,475.1547968,475.1547968,476.0043523,,,,,x,1,0.846377,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,76,76,19,z,1,0.7637673,None,,,,,19,76,76,3,476.0209768,,476.0045742,476.0209768,477.0033807,477.0033807,477.0033807,477.0033807,477.020169,478.0191466,478.0191466,478.7854568,,,,,z,1,0.7637673,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
50,c,77,77,20,c,1,2.7212401,None,,,,,20,77,77,2,478.8018214,,478.7857282,478.8018214,479.8010237,479.8010237,479.8010237,479.8010237,479.8010237,480.8009711,480.8009711,483.5317861,,,,,c,1,2.7212401,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,78,78,18,x,1,0.9854029,None,,,,,18,78,78,0,483.5479732,,483.5320801,483.5479732,484.5472414,484.5472414,484.5472414,484.5472414,484.5472414,485.5464348,485.5464348,486.5459902,,,,,x,1,0.9854029,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,79,79,19,x,1,0.5887276,None,,,,,19,79,79,0,486.562093,,486.5463108,486.562093,487.561328,487.561328,487.561328,487.561328,487.561328,488.5607194,488.5607194,489.1604555,,,,,x,1,0.5887276,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,80,80,20,z,1,0.8217746,None,,,,,20,80,80,3,489.1766897,,489.1607129,489.1766897,490.1757173,490.1757173,490.1757173,490.1757173,490.1757173,491.174863,491.174863,492.0081241,,,,,z,1,0.8217746,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,81,81,20,x,1,1.7853216,None,,,,,20,81,81,0,492.024421,,492.0083896,492.024421,493.0235748,493.0235748,493.0235748,493.0235748,493.0235748,494.0225034,494.0225034,495.8216042,,,,,x,1,1.7853216,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,82,82,19,v,1,1.0028296,None,,,,,19,82,82,1,495.8377624,,495.8219994,495.8377624,496.8369609,496.8369609,496.8369609,496.8369609,496.8369609,497.8361906,497.8361906,498.8523354,,,,,v,1,1.0028296,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,83,83,21,z,1,1.5519659,None,,,,,21,83,83,3,498.8685969,,498.8525554,498.8685969,499.8678496,499.8678496,499.8678496,499.8678496,499.8678496,500.8669442,500.8669442,502.4328193,,,,,z,1,1.5519659,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,84,84,22,z,1,0.537216,None,,,,,22,84,84,3,502.4490642,,502.4330487,502.4490642,503.4482608,503.4482608,503.4482608,503.4482608,503.4482608,504.4474342,504.4474342,504.9974329,,,,,z,1,0.537216,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,85,85,20,v,1,0.9778898,None,,,,,20,85,85,1,505.0135639,,504.9977818,505.0135639,506.0127537,506.0127537,506.0127537,506.0127537,506.0127537,507.0120466,507.0120466,507.9948884,,,,,v,1,0.9778898,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,86,86,21,x,1,0.6422404,None,,,,,21,86,86,0,508.011109,,507.9951292,508.011109,509.0102074,509.0102074,509.0102074,509.0102074,509.0102074,510.0094533,510.0094533,510.6592991,,,,,x,1,0.6422404,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
50,c,87,87,21,c,1,0.7603275,None,,,,,21,87,87,2,510.6756304,,510.6595232,510.6756304,511.6748583,511.6748583,511.6748583,511.6748583,511.6748583,512.6740086,512.6740086,513.4402524,,,,,c,1,0.7603275,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,88,88,22,x,1,0.5859265,None,,,,,22,88,88,0,513.4566428,,513.4404962,513.4566428,514.4559581,514.4559581,514.4559581,514.4559581,514.4559581,515.455037,515.455037,516.0548931,,,,,x,1,0.5859265,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,89,89,23,z,1,0.8659152,None,,,,,23,89,89,3,516.0711416,,516.0551497,516.0711416,517.0704506,517.0704506,517.0704506,517.0704506,517.0704506,518.0695108,518.0695108,518.9358611,,,,,z,1,0.8659152,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
50,c,90,90,22,c,1,1.5893917,None,,,,,22,90,90,2,518.9521732,,518.9361002,518.9521732,519.9510064,519.9510064,519.9510064,519.9510064,519.9510064,520.9504493,520.9504493,522.5495214,,,,,c,1,1.5893917,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,91,91,21,v,1,1.1626092,None,,,,,21,91,91,1,522.5660064,,522.5497779,522.5660064,523.5650484,523.5650484,523.5650484,523.5650484,523.5816842,524.5641908,524.5641908,525.7304428,,,,,v,1,1.1626092,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
50,c,92,92,23,c,1,0.9411063,None,,,,,23,92,92,2,525.7466181,,525.730848,525.7466181,526.7455951,526.7455951,526.7455951,526.7455951,526.7455951,527.7448434,527.7448434,528.6946407,,,,,c,1,0.9411063,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,93,93,23,x,1,0.5204902,None,,,,,23,93,93,0,528.7109097,,528.6949829,528.7109097,529.7099337,529.7099337,529.7099337,529.7099337,529.7265275,530.7092302,530.7092302,531.2422171,,,,,x,1,0.5204902,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,94,94,22,v,1,1.264771,None,,,,,22,94,94,1,531.2586358,,531.2425222,531.2586358,532.2578867,532.2578867,532.2578867,532.2578867,532.2578867,533.2570671,533.2570671,534.5230782,,,,,v,1,1.264771,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-150,z,95,95,24,z,1,0.7673885,None,,,,,24,95,95,3,534.5393241,,534.5233403,534.5393241,535.5382159,535.5382159,535.5382159,535.5382159,535.5382159,536.5376654,536.5376654,537.3209759,,,,,z,1,0.7673885,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,96,96,23,v,1,1.1296145,None,,,,,23,96,96,1,537.3369575,,537.3212193,537.3369575,538.3362201,538.3362201,538.3362201,538.3362201,538.3362201,539.3351993,539.3351993,540.4680579,,,,,v,1,1.1296145,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
-50,x,97,97,24,x,1,3.7471837,None,,,,,24,97,97,0,540.4843865,,540.468284,540.4843865,541.4836485,541.4836485,541.4836485,541.4836485,541.4836485,542.4827338,542.4827338,546.2303894,,,,,x,1,3.7471837,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
150,v,98,98,24,v,1,1.8432948,None,,,,,24,98,98,1,546.2462486,,546.2306302,546.2462486,547.2454327,547.2454327,547.2454327,547.2454327,547.2454327,548.2448703,548.2448703,550.0936632,,,,,v,1,1.8432948,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
50,c,99,99,24,c,1,0.7041959,None,,,,,24,99,99,2,550.1099143,,550.0939352,550.1099143,551.1090312,551.1090312,551.1090312,551.1090312,551.1090312,552.1081273,552.1081273,552.824611,,,,,c,1,0.7041959,None,RIM,1,2025-10-03_23h00.03.759,Motor Sequence Learning,,2025.1.1,60.05897791,2025-10-03 23h00.13.764823 +0530
